"ms_ensemblID","ms_ensemblID_version","ms_symbol","hu_ensemblID","hu_symbol","hu_ensemblID_version","date"
"ENSMUSG00000026009","ENSMUSG00000026009.15","Icos","ENSG00000163600","ICOS","ENSG00000163600.13",2024-08-25
"ENSMUSG00000028194","ENSMUSG00000028194.16","Ddah1","ENSG00000153904","DDAH1","ENSG00000153904.21",2024-08-25
"ENSMUSG00000053080","ENSMUSG00000053080.11","Zfta","ENSG00000188070","ZFTA","ENSG00000188070.9",2024-08-25
"ENSMUSG00000028191","ENSMUSG00000028191.12","Bcl10","ENSG00000142867","BCL10","ENSG00000142867.14",2024-08-25
"ENSMUSG00000035305","ENSMUSG00000035305.6","Ror1","ENSG00000185483","ROR1","ENSG00000185483.13",2024-08-25
"ENSMUSG00000024758","ENSMUSG00000024758.16","Rtn3","ENSG00000133318","RTN3","ENSG00000133318.14",2024-08-25
"ENSMUSG00000020335","ENSMUSG00000020335.14","Zfp354b","ENSG00000178338","ZNF354B","ENSG00000178338.11",2024-08-25
"ENSMUSG00000058569","ENSMUSG00000058569.9","Tmed9","ENSG00000184840","TMED9","ENSG00000184840.12",2024-08-25
"ENSMUSG00000056260","ENSMUSG00000056260.16","Lrif1","ENSG00000121931","LRIF1","ENSG00000121931.16",2024-08-25
"ENSMUSG00000066952","ENSMUSG00000066952.12","Myo1h","ENSG00000174527","MYO1H","ENSG00000174527.11",2024-08-25
"ENSMUSG00000080669","ENSMUSG00000080669.3","Mir1224","ENSG00000221120","MIR1224","ENSG00000221120.1",2024-08-25
"ENSMUSG00000069733","ENSMUSG00000069733.12","Ube2u","ENSG00000177414","UBE2U","ENSG00000177414.14",2024-08-25
"ENSMUSG00000026584","ENSMUSG00000026584.15","Scyl3","ENSG00000000457","SCYL3","ENSG00000000457.14",2024-08-25
"ENSMUSG00000033809","ENSMUSG00000033809.16","Alg3","ENSG00000214160","ALG3","ENSG00000214160.10",2024-08-25
"ENSMUSG00000020826","ENSMUSG00000020826.10","Nos2","ENSG00000007171","NOS2","ENSG00000007171.19",2024-08-25
"ENSMUSG00000021504","ENSMUSG00000021504.15","B4galt7","ENSG00000027847","B4GALT7","ENSG00000027847.14",2024-08-25
"ENSMUSG00000074384","ENSMUSG00000074384.5","AI429214","ENSG00000164743","C8orf48","ENSG00000164743.5",2024-08-25
"ENSMUSG00000036873","ENSMUSG00000036873.14","2410004B18Rik","ENSG00000162642","C1orf52","ENSG00000162642.14",2024-08-25
"ENSMUSG00000028637","ENSMUSG00000028637.17","Ccdc30","ENSG00000186409","CCDC30","ENSG00000186409.19",2024-08-25
"ENSMUSG00000039539","ENSMUSG00000039539.14","Sgcz","ENSG00000185053","SGCZ","ENSG00000185053.14",2024-08-25
"ENSMUSG00000040747","ENSMUSG00000040747.10","Cd53","ENSG00000143119","CD53","ENSG00000143119.14",2024-08-25
"ENSMUSG00000021501","ENSMUSG00000021501.5","Caml","ENSG00000164615","CAMLG","ENSG00000164615.6",2024-08-25
"ENSMUSG00000031311","ENSMUSG00000031311.18","Nono","ENSG00000147140","NONO","ENSG00000147140.17",2024-08-25
"ENSMUSG00000025044","ENSMUSG00000025044.17","Msr1","ENSG00000038945","MSR1","ENSG00000038945.15",2024-08-25
"ENSMUSG00000045767","ENSMUSG00000045767.10","B230219D22Rik","ENSG00000181904","C5orf24","ENSG00000181904.9",2024-08-25
"ENSMUSG00000021497","ENSMUSG00000021497.11","Txndc15","ENSG00000113621","TXNDC15","ENSG00000113621.15",2024-08-25
"ENSMUSG00000036863","ENSMUSG00000036863.13","Syde2","ENSG00000097096","SYDE2","ENSG00000097096.10",2024-08-25
"ENSMUSG00000021782","ENSMUSG00000021782.15","Dlg5","ENSG00000151208","DLG5","ENSG00000151208.17",2024-08-25
"ENSMUSG00000021496","ENSMUSG00000021496.13","Pcbd2","ENSG00000132570","PCBD2","ENSG00000132570.15",2024-08-25
"ENSMUSG00000043020","ENSMUSG00000043020.14","Dnai3","ENSG00000162643","DNAI3","ENSG00000162643.13",2024-08-25
"ENSMUSG00000031603","ENSMUSG00000031603.15","Fgf20","ENSG00000078579","FGF20","ENSG00000078579.9",2024-08-25
"ENSMUSG00000087734","ENSMUSG00000087734.3","Gm24646","ENSG00000206674","RNU6-945P","ENSG00000206674.1",2024-08-25
"ENSMUSG00000032558","ENSMUSG00000032558.20","Nphp3","ENSG00000113971","NPHP3","ENSG00000113971.21",2024-08-25
"ENSMUSG00000039478","ENSMUSG00000039478.16","Micu3","ENSG00000155970","MICU3","ENSG00000155970.12",2024-08-25
"ENSMUSG00000017316","ENSMUSG00000017316.14","Ppy","ENSG00000108849","PPY","ENSG00000108849.8",2024-08-25
"ENSMUSG00000052062","ENSMUSG00000052062.15","Pard3b","ENSG00000116117","PARD3B","ENSG00000116117.20",2024-08-25
"ENSMUSG00000042626","ENSMUSG00000042626.14","Shc1","ENSG00000160691","SHC1","ENSG00000160691.19",2024-08-25
"ENSMUSG00000044542","ENSMUSG00000044542.4","Prop1","ENSG00000175325","PROP1","ENSG00000175325.2",2024-08-25
"ENSMUSG00000029004","ENSMUSG00000029004.16","Kmt2e","ENSG00000005483","KMT2E","ENSG00000005483.23",2024-08-25
"ENSMUSG00000024759","ENSMUSG00000024759.15","Atl3","ENSG00000184743","ATL3","ENSG00000184743.13",2024-08-25
"ENSMUSG00000062352","ENSMUSG00000062352.16","Itgb1bp1","ENSG00000119185","ITGB1BP1","ENSG00000119185.13",2024-08-25
"ENSMUSG00000017311","ENSMUSG00000017311.16","Pyy","ENSG00000131096","PYY","ENSG00000131096.11",2024-08-25
"ENSMUSG00000031312","ENSMUSG00000031312.6","Itgb1bp2","ENSG00000147166","ITGB1BP2","ENSG00000147166.11",2024-08-25
"ENSMUSG00000022440","ENSMUSG00000022440.10","C1qtnf6","ENSG00000133466","C1QTNF6","ENSG00000133466.14",2024-08-25
"ENSMUSG00000031156","ENSMUSG00000031156.19","Slc35a2","ENSG00000102100","SLC35A2","ENSG00000102100.16",2024-08-25
"ENSMUSG00000048217","ENSMUSG00000048217.12","Nags","ENSG00000161653","NAGS","ENSG00000161653.11",2024-08-25
"ENSMUSG00000115219","ENSMUSG00000115219.3","Eef1akmt4","ENSG00000284753","EEF1AKMT4","ENSG00000284753.2",2024-08-25
"ENSMUSG00000064373","ENSMUSG00000064373.14","Selenop","ENSG00000250722","SELENOP","ENSG00000250722.6",2024-08-25
"ENSMUSG00000048126","ENSMUSG00000048126.17","Col6a3","ENSG00000163359","COL6A3","ENSG00000163359.17",2024-08-25
"ENSMUSG00000006344","ENSMUSG00000006344.18","Ggt5","ENSG00000099998","GGT5","ENSG00000099998.19",2024-08-25
"ENSMUSG00000054309","ENSMUSG00000054309.10","Cpsf3","ENSG00000119203","CPSF3","ENSG00000119203.14",2024-08-25
"ENSMUSG00000020364","ENSMUSG00000020364.15","Zfp354a","ENSG00000169131","ZNF354A","ENSG00000169131.13",2024-08-25
"ENSMUSG00000033075","ENSMUSG00000033075.18","Senp1","ENSG00000079387","SENP1","ENSG00000079387.15",2024-08-25
"ENSMUSG00000020921","ENSMUSG00000020921.7","Tmem101","ENSG00000091947","TMEM101","ENSG00000091947.10",2024-08-25
"ENSMUSG00000035382","ENSMUSG00000035382.10","Pcsk7","ENSG00000160613","PCSK7","ENSG00000160613.15",2024-08-25
"ENSMUSG00000020922","ENSMUSG00000020922.12","Lsm12","ENSG00000161654","LSM12","ENSG00000161654.10",2024-08-25
"ENSMUSG00000025280","ENSMUSG00000025280.9","Polr3a","ENSG00000148606","POLR3A","ENSG00000148606.15",2024-08-25
"ENSMUSG00000031600","ENSMUSG00000031600.12","Vps37a","ENSG00000155975","VPS37A","ENSG00000155975.10",2024-08-25
"ENSMUSG00000118756","ENSMUSG00000118756.1","Gm24661","ENSG00000206996","RNU6-842P","ENSG00000206996.1",2024-08-25
"ENSMUSG00000024030","ENSMUSG00000024030.8","Abcg1","ENSG00000160179","ABCG1","ENSG00000160179.19",2024-08-25
"ENSMUSG00000089124","ENSMUSG00000089124.4","Gm26402","ENSG00000200304","RNU6-1255P","ENSG00000200304.1",2024-08-25
"ENSMUSG00000006342","ENSMUSG00000006342.16","Susd2","ENSG00000099994","SUSD2","ENSG00000099994.11",2024-08-25
"ENSMUSG00000026931","ENSMUSG00000026931.11","1700019N19Rik","ENSG00000165863","SPMIP5","ENSG00000165863.17",2024-08-25
"ENSMUSG00000033122","ENSMUSG00000033122.16","Hsd17b3","ENSG00000130948","HSD17B3","ENSG00000130948.10",2024-08-25
"ENSMUSG00000062054","ENSMUSG00000062054.8","Iah1","ENSG00000134330","IAH1","ENSG00000134330.19",2024-08-25
"ENSMUSG00000027777","ENSMUSG00000027777.16","Schip1","ENSG00000151967","SCHIP1","ENSG00000151967.18",2024-08-25
"ENSMUSG00000031157","ENSMUSG00000031157.11","Pqbp1","ENSG00000102103","PQBP1","ENSG00000102103.18",2024-08-25
"ENSMUSG00000001098","ENSMUSG00000001098.16","Kctd10","ENSG00000110906","KCTD10","ENSG00000110906.13",2024-08-25
"ENSMUSG00000025092","ENSMUSG00000025092.8","Hspa12a","ENSG00000165868","HSPA12A","ENSG00000165868.16",2024-08-25
"ENSMUSG00000088997","ENSMUSG00000088997.4","Gm22766","ENSG00000207044","RNU6-1226P","ENSG00000207044.1",2024-08-25
"ENSMUSG00000033114","ENSMUSG00000033114.12","Slc35d2","ENSG00000130958","SLC35D2","ENSG00000130958.13",2024-08-25
"ENSMUSG00000033065","ENSMUSG00000033065.15","Pfkm","ENSG00000152556","PFKM","ENSG00000152556.17",2024-08-25
"ENSMUSG00000024029","ENSMUSG00000024029.5","Tff3","ENSG00000160180","TFF3","ENSG00000160180.17",2024-08-25
"ENSMUSG00000024028","ENSMUSG00000024028.8","Tff2","ENSG00000160181","TFF2","ENSG00000160181.9",2024-08-25
"ENSMUSG00000062604","ENSMUSG00000062604.12","Srpk2","ENSG00000135250","SRPK2","ENSG00000135250.17",2024-08-25
"ENSMUSG00000037801","ENSMUSG00000037801.14","Iqch","ENSG00000103599","IQCH","ENSG00000103599.20",2024-08-25
"ENSMUSG00000028636","ENSMUSG00000028636.15","Ppcs","ENSG00000127125","PPCS","ENSG00000127125.9",2024-08-25
"ENSMUSG00000024032","ENSMUSG00000024032.8","Tff1","ENSG00000160182","TFF1","ENSG00000160182.3",2024-08-25
"ENSMUSG00000048029","ENSMUSG00000048029.12","Eno4","ENSG00000188316","ENO4","ENSG00000188316.16",2024-08-25
"ENSMUSG00000025724","ENSMUSG00000025724.13","Sec11a","ENSG00000140612","SEC11A","ENSG00000140612.14",2024-08-25
"ENSMUSG00000051146","ENSMUSG00000051146.4","Camk2n2","ENSG00000163888","CAMK2N2","ENSG00000163888.4",2024-08-25
"ENSMUSG00000024034","ENSMUSG00000024034.14","Tmprss3","ENSG00000160183","TMPRSS3","ENSG00000160183.17",2024-08-25
"ENSMUSG00000041362","ENSMUSG00000041362.18","Shtn1","ENSG00000187164","SHTN1","ENSG00000187164.20",2024-08-25
"ENSMUSG00000022842","ENSMUSG00000022842.19","Ece2","ENSG00000145194","ECE2","ENSG00000145194.19",2024-08-25
"ENSMUSG00000070806","ENSMUSG00000070806.6","Zmynd12","ENSG00000066185","ZMYND12","ENSG00000066185.13",2024-08-25
"ENSMUSG00000061306","ENSMUSG00000061306.17","Slc38a10","ENSG00000157637","SLC38A10","ENSG00000157637.13",2024-08-25
"ENSMUSG00000048899","ENSMUSG00000048899.9","Rimkla","ENSG00000177181","RIMKLA","ENSG00000177181.15",2024-08-25
"ENSMUSG00000039278","ENSMUSG00000039278.11","Pcsk1n","ENSG00000102109","PCSK1N","ENSG00000102109.9",2024-08-25
"ENSMUSG00000020196","ENSMUSG00000020196.11","Cabin1","ENSG00000099991","CABIN1","ENSG00000099991.18",2024-08-25
"ENSMUSG00000031160","ENSMUSG00000031160.5","Eras","ENSG00000187682","ERAS","ENSG00000187682.2",2024-08-25
"ENSMUSG00000047824","ENSMUSG00000047824.14","Pygo2","ENSG00000163348","PYGO2","ENSG00000163348.4",2024-08-25
"ENSMUSG00000050028","ENSMUSG00000050028.6","Or11h6","ENSG00000176219","OR11H6","ENSG00000176219.3",2024-08-25
"ENSMUSG00000031161","ENSMUSG00000031161.16","Hdac6","ENSG00000094631","HDAC6","ENSG00000094631.22",2024-08-25
"ENSMUSG00000063157","ENSMUSG00000063157.10","Csn2","ENSG00000135222","CSN2","ENSG00000135222.7",2024-08-25
"ENSMUSG00000044934","ENSMUSG00000044934.14","Zfp367","ENSG00000165244","ZNF367","ENSG00000165244.7",2024-08-25
"ENSMUSG00002076109","ENSMUSG00002076109.1","Gm24316","ENSG00000206985","RNU6-198P","ENSG00000206985.1",2024-08-25
"ENSMUSG00000036853","ENSMUSG00000036853.6","Mcoln3","ENSG00000055732","MCOLN3","ENSG00000055732.13",2024-08-25
"ENSMUSG00000048175","ENSMUSG00000048175.14","Asb8","ENSG00000177981","ASB8","ENSG00000177981.11",2024-08-25
"ENSMUSG00000028532","ENSMUSG00000028532.15","Cachd1","ENSG00000158966","CACHD1","ENSG00000158966.16",2024-08-25
"ENSMUSG00000006288","ENSMUSG00000006288.9","Ttc5","ENSG00000136319","TTC5","ENSG00000136319.12",2024-08-25
"ENSMUSG00000060560","ENSMUSG00000060560.9","Ces4a","ENSG00000172824","CES4A","ENSG00000172824.17",2024-08-25
"ENSMUSG00000053985","ENSMUSG00000053985.11","Zfp14","ENSG00000142065","ZFP14","ENSG00000142065.14",2024-08-25
"ENSMUSG00000006270","ENSMUSG00000006270.8","Vax1","ENSG00000148704","VAX1","ENSG00000148704.13",2024-08-25
"ENSMUSG00000039431","ENSMUSG00000039431.17","Mtmr7","ENSG00000003987","MTMR7","ENSG00000003987.14",2024-08-25
"ENSMUSG00000021476","ENSMUSG00000021476.10","Habp4","ENSG00000130956","HABP4","ENSG00000130956.14",2024-08-25
"ENSMUSG00000029875","ENSMUSG00000029875.6","Ccdc184","ENSG00000177875","CCDC184","ENSG00000177875.5",2024-08-25
"ENSMUSG00000005621","ENSMUSG00000005621.12","Zfp592","ENSG00000166716","ZNF592","ENSG00000166716.10",2024-08-25
"ENSMUSG00000042613","ENSMUSG00000042613.10","Pbxip1","ENSG00000163346","PBXIP1","ENSG00000163346.17",2024-08-25
"ENSMUSG00000071470","ENSMUSG00000071470.5","Ccnb1ip1","ENSG00000100814","CCNB1IP1","ENSG00000100814.19",2024-08-25
"ENSMUSG00000056201","ENSMUSG00000056201.10","Cfl1","ENSG00000172757","CFL1","ENSG00000172757.13",2024-08-25
"ENSMUSG00000036023","ENSMUSG00000036023.7","Parp2","ENSG00000129484","PARP2","ENSG00000129484.14",2024-08-25
"ENSMUSG00000042345","ENSMUSG00000042345.16","Ubash3a","ENSG00000160185","UBASH3A","ENSG00000160185.15",2024-08-25
"ENSMUSG00000048077","ENSMUSG00000048077.7","H1f7","ENSG00000187166","H1-7","ENSG00000187166.1",2024-08-25
"ENSMUSG00000022987","ENSMUSG00000022987.13","Zfp641","ENSG00000167528","ZNF641","ENSG00000167528.13",2024-08-25
"ENSMUSG00000024642","ENSMUSG00000024642.19","Tle4","ENSG00000106829","TLE4","ENSG00000106829.21",2024-08-25
"ENSMUSG00000030046","ENSMUSG00000030046.7","Bmp10","ENSG00000163217","BMP10","ENSG00000163217.2",2024-08-25
"ENSMUSG00000039629","ENSMUSG00000039629.15","Strip2","ENSG00000128578","STRIP2","ENSG00000128578.10",2024-08-25
"ENSMUSG00000038763","ENSMUSG00000038763.13","Alpk3","ENSG00000136383","ALPK3","ENSG00000136383.7",2024-08-25
"ENSMUSG00000027952","ENSMUSG00000027952.17","Pmvk","ENSG00000163344","PMVK","ENSG00000163344.6",2024-08-25
"ENSMUSG00000118272","ENSMUSG00000118272.2","Gm55978","ENSG00000284479","SMIM39","ENSG00000284479.3",2024-08-25
"ENSMUSG00000042043","ENSMUSG00000042043.7","Tbca","ENSG00000171530","TBCA","ENSG00000171530.15",2024-08-25
"ENSMUSG00000062037","ENSMUSG00000062037.4","Or8s16","ENSG00000284723","OR8S1","ENSG00000284723.2",2024-08-25
"ENSMUSG00000041757","ENSMUSG00000041757.18","Plekha6","ENSG00000143850","PLEKHA6","ENSG00000143850.16",2024-08-25
"ENSMUSG00000022427","ENSMUSG00000022427.5","Tomm22","ENSG00000100216","TOMM22","ENSG00000100216.6",2024-08-25
"ENSMUSG00000021685","ENSMUSG00000021685.13","Otp","ENSG00000171540","OTP","ENSG00000171540.8",2024-08-25
"ENSMUSG00000098022","ENSMUSG00000098022.8","Zfp82","ENSG00000181007","ZFP82","ENSG00000181007.9",2024-08-25
"ENSMUSG00000006281","ENSMUSG00000006281.9","Tep1","ENSG00000129566","TEP1","ENSG00000129566.13",2024-08-25
"ENSMUSG00000064202","ENSMUSG00000064202.17","Spata6l","ENSG00000106686","SPATA6L","ENSG00000106686.18",2024-08-25
"ENSMUSG00000077221","ENSMUSG00000077221.3","Snord67","ENSG00000212135","SNORD67","ENSG00000212135.1",2024-08-25
"ENSMUSG00000021671","ENSMUSG00000021671.10","Poc5","ENSG00000152359","POC5","ENSG00000152359.15",2024-08-25
"ENSMUSG00000027636","ENSMUSG00000027636.12","Sla2","ENSG00000101082","SLA2","ENSG00000101082.14",2024-08-25
"ENSMUSG00000022426","ENSMUSG00000022426.7","Josd1","ENSG00000100221","JOSD1","ENSG00000100221.11",2024-08-25
"ENSMUSG00000000794","ENSMUSG00000000794.10","Kcnn3","ENSG00000143603","KCNN3","ENSG00000143603.19",2024-08-25
"ENSMUSG00000042535","ENSMUSG00000042535.10","Gtpbp1","ENSG00000100226","GTPBP1","ENSG00000100226.16",2024-08-25
"ENSMUSG00000024033","ENSMUSG00000024033.11","Rsph1","ENSG00000160188","RSPH1","ENSG00000160188.10",2024-08-25
"ENSMUSG00000011008","ENSMUSG00000011008.14","Mcoln2","ENSG00000153898","MCOLN2","ENSG00000153898.13",2024-08-25
"ENSMUSG00000035547","ENSMUSG00000035547.15","Capn5","ENSG00000149260","CAPN5","ENSG00000149260.18",2024-08-25
"ENSMUSG00000009093","ENSMUSG00000009093.8","Gstt4","ENSG00000276950","GSTT4","ENSG00000276950.6",2024-08-25
"ENSMUSG00000031885","ENSMUSG00000031885.15","Cbfb","ENSG00000067955","CBFB","ENSG00000067955.15",2024-08-25
"ENSMUSG00000035275","ENSMUSG00000035275.15","Raver2","ENSG00000162437","RAVER2","ENSG00000162437.15",2024-08-25
"ENSMUSG00000047117","ENSMUSG00000047117.14","Ankdd1b","ENSG00000189045","ANKDD1B","ENSG00000189045.15",2024-08-25
"ENSMUSG00000093137","ENSMUSG00000093137.3","Gm25995","ENSG00000202471","RNU4-20P","ENSG00000202471.1",2024-08-25
"ENSMUSG00000032085","ENSMUSG00000032085.6","Tagln","ENSG00000149591","TAGLN","ENSG00000149591.17",2024-08-25
"ENSMUSG00000033307","ENSMUSG00000033307.8","Mif","ENSG00000240972","MIF","ENSG00000240972.2",2024-08-25
"ENSMUSG00000056486","ENSMUSG00000056486.19","Chn1","ENSG00000128656","CHN1","ENSG00000128656.15",2024-08-25
"ENSMUSG00000009092","ENSMUSG00000009092.6","Derl3","ENSG00000099958","DERL3","ENSG00000099958.15",2024-08-25
"ENSMUSG00000037257","ENSMUSG00000037257.9","Aagab","ENSG00000103591","AAGAB","ENSG00000103591.13",2024-08-25
"ENSMUSG00000028530","ENSMUSG00000028530.15","Jak1","ENSG00000162434","JAK1","ENSG00000162434.14",2024-08-25
"ENSMUSG00000042524","ENSMUSG00000042524.15","Sun2","ENSG00000100242","SUN2","ENSG00000100242.16",2024-08-25
"ENSMUSG00000024036","ENSMUSG00000024036.17","Slc37a1","ENSG00000160190","SLC37A1","ENSG00000160190.14",2024-08-25
"ENSMUSG00000032557","ENSMUSG00000032557.14","Uba5","ENSG00000081307","UBA5","ENSG00000081307.15",2024-08-25
"ENSMUSG00000000902","ENSMUSG00000000902.14","Smarcb1","ENSG00000099956","SMARCB1","ENSG00000099956.20",2024-08-25
"ENSMUSG00000043531","ENSMUSG00000043531.18","Sorcs1","ENSG00000108018","SORCS1","ENSG00000108018.17",2024-08-25
"ENSMUSG00000006998","ENSMUSG00000006998.17","Psmd2","ENSG00000175166","PSMD2","ENSG00000175166.17",2024-08-25
"ENSMUSG00000074006","ENSMUSG00000074006.4","Omp","ENSG00000254550","OMP","ENSG00000254550.1",2024-08-25
"ENSMUSG00000021668","ENSMUSG00000021668.16","Polk","ENSG00000122008","POLK","ENSG00000122008.16",2024-08-25
"ENSMUSG00000074004","ENSMUSG00000074004.4","B3gnt6","ENSG00000198488","B3GNT6","ENSG00000198488.10",2024-08-25
"ENSMUSG00000029577","ENSMUSG00000029577.14","Ube3b","ENSG00000151148","UBE3B","ENSG00000151148.14",2024-08-25
"ENSMUSG00000025726","ENSMUSG00000025726.12","Slc28a1","ENSG00000156222","SLC28A1","ENSG00000156222.12",2024-08-25
"ENSMUSG00000031596","ENSMUSG00000031596.16","Slc7a2","ENSG00000003989","SLC7A2","ENSG00000003989.18",2024-08-25
"ENSMUSG00000090799","ENSMUSG00000090799.3","Klhl33","ENSG00000185271","KLHL33","ENSG00000185271.9",2024-08-25
"ENSMUSG00000032402","ENSMUSG00000032402.13","Smad3","ENSG00000166949","SMAD3","ENSG00000166949.17",2024-08-25
"ENSMUSG00000006289","ENSMUSG00000006289.15","Osgep","ENSG00000092094","OSGEP","ENSG00000092094.11",2024-08-25
"ENSMUSG00000036832","ENSMUSG00000036832.6","Lpar3","ENSG00000171517","LPAR3","ENSG00000171517.6",2024-08-25
"ENSMUSG00000088218","ENSMUSG00000088218.3","Gm22078","ENSG00000202029","RNU6-580P","ENSG00000202029.1",2024-08-25
"ENSMUSG00000036825","ENSMUSG00000036825.13","Ssx2ip","ENSG00000117155","SSX2IP","ENSG00000117155.17",2024-08-25
"ENSMUSG00000051910","ENSMUSG00000051910.14","Sox6","ENSG00000110693","SOX6","ENSG00000110693.19",2024-08-25
"ENSMUSG00000090150","ENSMUSG00000090150.11","Acad11","ENSG00000240303","ACAD11","ENSG00000240303.8",2024-08-25
"ENSMUSG00000032998","ENSMUSG00000032998.17","Foxj3","ENSG00000198815","FOXJ3","ENSG00000198815.9",2024-08-25
"ENSMUSG00000041406","ENSMUSG00000041406.15","Firrm","ENSG00000000460","FIRRM","ENSG00000000460.17",2024-08-25
"ENSMUSG00000030047","ENSMUSG00000030047.15","Arhgap25","ENSG00000163219","ARHGAP25","ENSG00000163219.12",2024-08-25
"ENSMUSG00000020385","ENSMUSG00000020385.17","Clk4","ENSG00000113240","CLK4","ENSG00000113240.14",2024-08-25
"ENSMUSG00000024985","ENSMUSG00000024985.22","Tcf7l2","ENSG00000148737","TCF7L2","ENSG00000148737.18",2024-08-25
"ENSMUSG00000000901","ENSMUSG00000000901.18","Mmp11","ENSG00000099953","MMP11","ENSG00000099953.10",2024-08-25
"ENSMUSG00002075142","ENSMUSG00002075142.1","Gm55634","ENSG00000212269","RNU6-788P","ENSG00000212269.1",2024-08-25
"ENSMUSG00000035960","ENSMUSG00000035960.15","Apex1","ENSG00000100823","APEX1","ENSG00000100823.12",2024-08-25
"ENSMUSG00000039753","ENSMUSG00000039753.17","Fbxl5","ENSG00000118564","FBXL5","ENSG00000118564.15",2024-08-25
"ENSMUSG00000045983","ENSMUSG00000045983.17","Eif4g1","ENSG00000114867","EIF4G1","ENSG00000114867.22",2024-08-25
"ENSMUSG00000079355","ENSMUSG00000079355.6","Ackr4","ENSG00000129048","ACKR4","ENSG00000129048.7",2024-08-25
"ENSMUSG00000031595","ENSMUSG00000031595.10","Pdgfrl","ENSG00000104213","PDGFRL","ENSG00000104213.13",2024-08-25
"ENSMUSG00000041119","ENSMUSG00000041119.13","Pde9a","ENSG00000160191","PDE9A","ENSG00000160191.18",2024-08-25
"ENSMUSG00000035953","ENSMUSG00000035953.15","Pip4p1","ENSG00000165782","PIP4P1","ENSG00000165782.11",2024-08-25
"ENSMUSG00000032480","ENSMUSG00000032480.18","Dhx30","ENSG00000132153","DHX30","ENSG00000132153.15",2024-08-25
"ENSMUSG00000031162","ENSMUSG00000031162.15","Gata1","ENSG00000102145","GATA1","ENSG00000102145.16",2024-08-25
"ENSMUSG00000049422","ENSMUSG00000049422.8","Chchd10","ENSG00000250479","CHCHD10","ENSG00000250479.9",2024-08-25
"ENSMUSG00000031889","ENSMUSG00000031889.10","Phaf1","ENSG00000125149","PHAF1","ENSG00000125149.12",2024-08-25
"ENSMUSG00000050157","ENSMUSG00000050157.7","Gm867","ENSG00000169314","C22orf15","ENSG00000169314.15",2024-08-25
"ENSMUSG00000000903","ENSMUSG00000000903.4","Vpreb3","ENSG00000128218","VPREB3","ENSG00000128218.8",2024-08-25
"ENSMUSG00000031163","ENSMUSG00000031163.3","Glod5","ENSG00000171433","GLOD5","ENSG00000171433.12",2024-08-25
"ENSMUSG00000028189","ENSMUSG00000028189.13","Ctbs","ENSG00000117151","CTBS","ENSG00000117151.13",2024-08-25
"ENSMUSG00000031158","ENSMUSG00000031158.13","Timm17b","ENSG00000126768","TIMM17B","ENSG00000126768.13",2024-08-25
"ENSMUSG00000033352","ENSMUSG00000033352.12","Map2k4","ENSG00000065559","MAP2K4","ENSG00000065559.15",2024-08-25
"ENSMUSG00000028188","ENSMUSG00000028188.14","Spata1","ENSG00000122432","SPATA1","ENSG00000122432.19",2024-08-25
"ENSMUSG00000049764","ENSMUSG00000049764.9","Zfp280b","ENSG00000275004","ZNF280B","ENSG00000275004.4",2024-08-25
